"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-01","1917","01","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-02","1917","02","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-03","1917","03","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-04","1917","04","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-05","1917","05","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-06","1917","06","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-07","1917","07","24.7","","12.3","","18.5","","33.3","","4.4","S","83.1","","0.0","","83.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-08","1917","08","22.9","","9.5","","16.2","","32.2","","1.1","","69.3","","0.0","","69.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-09","1917","09","18.9","","3.8","","11.4","","25.6","","-2.8","S","32.3","","0.0","","32.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-10","1917","10","6.6","","-1.2","","2.7","","14.4","","-7.2","","100.1","","12.7","","112.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-11","1917","11","0.9","","-9.1","","-4.1","","9.4","","-23.9","","8.6","","33.0","","41.7","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1917-12","1917","12","-10.8","","-22.3","","-16.6","","3.3","","-43.9","","10.2","","47.0","","57.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-01","1918","01","-10.7","","-24.6","","-17.7","","-5.6","S","-37.2","","0.0","","71.1","","71.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-02","1918","02","-6.8","","-19.5","","-13.2","","6.1","","-37.2","","22.1","","64.8","","86.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-03","1918","03","1.6","","-11.2","","-4.8","","15.0","","-18.9","","0.0","","24.1","","24.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-04","1918","04","11.2","","-5.6","","2.8","","20.0","","-18.9","","23.6","","10.2","","33.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-05","1918","05","18.7","","2.6","","10.7","","27.8","","-7.8","","110.0","","0.0","","110.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-06","1918","06","20.9","","6.1","","13.5","","28.9","","-1.7","","58.4","","0.0","","58.4","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-07","1918","07","25.2","","10.9","","18.1","","32.2","","4.4","S","85.3","","0.0","","85.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-08","1918","08","24.9","","8.7","","16.8","","32.8","","1.1","","115.1","","0.0","","115.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-09","1918","09","16.2","","3.5","","9.9","","24.4","","-2.2","","166.9","","0.0","","166.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-10","1918","10","11.4","","0.9","","6.2","","19.4","","-6.1","S","96.0","","0.0","T","96.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-11","1918","11","4.7","","-3.1","","0.8","","12.2","S","-15.6","","50.0","","9.7","","59.7","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1918-12","1918","12","-0.4","","-9.8","","-5.1","","8.9","","-22.8","","17.0","","65.5","","82.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-01","1919","01","-4.7","","-13.1","","-8.9","","3.9","","-34.4","","2.5","","61.0","","63.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-02","1919","02","-2.3","","-13.8","","-8.1","","4.4","","-27.8","","10.2","","33.0","","43.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-03","1919","03","2.6","","-11.4","","-4.4","","13.9","","-26.1","","39.6","","21.6","","61.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-04","1919","04","7.8","","-4.2","","1.8","","17.8","","-15.0","","61.0","","33.0","","94.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-05","1919","05","16.7","","2.7","","9.7","","32.2","","-5.0","","122.4","","1.3","","123.7","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-06","1919","06","27.2","","11.4","","19.3","","33.9","S","0.6","","45.5","","0.0","","45.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-07","1919","07","26.3","","10.7","","18.5","","32.8","S","1.7","","50.3","","0.0","","50.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-08","1919","08","21.3","","9.4","","15.4","","28.3","","1.1","","103.6","","0.0","","103.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-09","1919","09","18.5","","7.0","","12.8","","28.3","","-1.1","S","89.4","","0.0","","89.4","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-10","1919","10","11.1","","1.1","","6.1","","23.3","","-10.0","","130.6","","0.0","","130.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-11","1919","11","1.4","","-5.1","","-1.9","","10.0","","-17.2","","75.7","","41.9","","117.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1919-12","1919","12","-6.7","","-17.8","","-12.3","","4.4","","-35.6","","14.0","","66.0","","80.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-01","1920","01","-12.8","","-23.5","","-18.2","","-1.1","","-40.0","","0.0","","66.0","","66.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-02","1920","02","-6.6","","-20.6","","-13.6","","4.4","","-33.9","S","0.0","","38.9","","38.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-03","1920","03","1.9","","-10.5","","-4.3","","19.4","","-28.9","","31.2","","38.1","","69.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-04","1920","04","7.0","","-4.3","","1.4","","18.3","","-15.0","","57.2","","24.1","","81.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-05","1920","05","16.3","","2.0","","9.2","","26.7","S","-5.6","S","36.3","","1.3","","37.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-06","1920","06","22.7","","8.8","","15.8","","29.4","","0.0","","64.8","","0.0","","64.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-07","1920","07","22.0","","9.3","","15.7","","28.9","","2.2","","78.5","","0.0","","78.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-08","1920","08","23.9","","9.8","","16.9","","30.6","","0.6","","153.4","","0.0","","153.4","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-09","1920","09","20.6","","5.9","","13.3","","29.4","","-2.2","","85.3","","0.0","","85.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-10","1920","10","14.7","","2.8","","8.8","","23.9","","-3.9","","72.4","","17.8","","90.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-11","1920","11","-0.3","","-5.9","","-3.1","","5.6","S","-17.8","","46.0","","17.8","","63.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1920-12","1920","12","-3.6","","-11.6","","-7.6","","7.2","","-30.0","S","53.3","","63.0","","116.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-01","1921","01","-4.8","","-14.9","","-9.9","","7.8","","-37.8","S","19.1","","38.1","","57.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-02","1921","02","-2.7","","-16.2","","-9.5","","7.8","","-29.4","","0.0","","33.0","","33.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-03","1921","03","3.7","","-6.4","","-1.4","","14.4","","-26.1","","150.4","","14.0","","164.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-04","1921","04","13.1","","-1.0","","6.1","","27.2","","-12.2","","83.1","","16.0","","99.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-05","1921","05","18.8","","4.8","","11.8","","29.4","","-5.6","","39.1","","0.0","","39.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-06","1921","06","24.9","","8.1","","16.5","","30.6","","-1.1","","41.9","","0.0","","41.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-07","1921","07","28.6","","14.0","","21.3","","35.6","","7.2","","55.9","","0.0","","55.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-08","1921","08","22.0","","8.9","","15.5","","27.8","S","2.8","","60.5","","0.0","","60.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-09","1921","09","21.2","","7.7","","14.5","","29.4","","-1.7","","79.8","","0.0","","79.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-10","1921","10","9.9","","0.8","","5.4","","17.8","","-5.6","S","89.4","","2.0","","91.4","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-11","1921","11","0.2","","-6.7","","-3.3","","15.6","","-18.9","S","47.2","","48.3","","95.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1921-12","1921","12","-5.2","","-14.9","","-10.1","","6.7","","-31.7","S","63.8","","71.1","","134.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-01","1922","01","-6.9","","-19.8","","-13.4","","3.9","","-37.2","S","0.0","","88.9","","88.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-02","1922","02","-5.5","","-17.8","","-11.7","","5.6","","-40.0","","15.2","","72.4","","87.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-03","1922","03","2.1","","-12.3","","-5.1","","9.4","","-27.2","","27.9","","19.1","","47.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-04","1922","04","9.1","","-2.1","","3.5","","20.0","S","-11.7","","109.2","","11.4","","120.7","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-05","1922","05","20.8","","4.2","","12.5","","28.9","","-5.6","","47.8","","0.0","","47.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-06","1922","06","22.2","","7.5","","14.9","","30.6","","-0.6","","33.8","","0.0","","33.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-07","1922","07","25.1","","10.0","","17.6","","28.9","","4.4","S","88.9","","0.0","","88.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-08","1922","08","23.8","","9.2","","16.5","","29.4","S","2.8","","80.0","","0.0","","80.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-09","1922","09","18.0","","4.7","","11.4","","28.9","","-3.3","","49.0","","0.0","","49.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-10","1922","10","10.8","","-0.9","","5.0","","20.6","","-11.7","","37.6","","6.4","","43.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-11","1922","11","4.1","","-5.3","","-0.6","","15.0","","-13.3","","33.0","","4.1","","37.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1922-12","1922","12","-4.2","","-13.1","","-8.7","","8.9","","-30.0","","23.9","","24.1","","48.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-01","1923","01","-9.3","","-19.8","","-14.6","","2.2","S","-32.8","S","0.0","","24.1","","24.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-02","1923","02","-8.7","","-21.2","","-15.0","","-1.1","S","-38.3","","0.0","","45.7","","45.7","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-03","1923","03","-2.9","","-16.4","","-9.7","","7.8","","-39.4","","9.4","","85.1","","94.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-04","1923","04","6.6","","-6.1","","0.3","","23.9","","-29.4","","81.3","","14.7","","96.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-05","1923","05","15.8","","-0.6","","7.6","","26.7","","-6.7","S","79.0","","8.9","","87.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-06","1923","06","23.6","","10.1","","16.9","","30.0","S","1.7","","74.7","","0.0","","74.7","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-07","1923","07","24.9","","10.1","","17.5","","30.0","S","4.4","","36.1","","0.0","","36.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-08","1923","08","24.2","","6.9","","15.6","","27.8","","2.2","","99.3","","0.0","","99.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-09","1923","09","20.4","","6.6","","13.5","","30.0","","-1.7","","101.6","","0.0","","101.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-10","1923","10","14.3","","1.4","","7.9","","21.1","S","-7.8","S","47.0","","5.1","","52.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-11","1923","11","3.2","","-4.4","","-0.6","","11.1","","-13.3","","57.9","","21.3","","79.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1923-12","1923","12","0.6","","-6.7","","-3.1","","8.9","","-22.2","","52.8","","46.2","","99.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-01","1924","01","-8.6","","-17.6","","-13.1","","2.2","","-40.0","","12.7","","78.5","","91.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-02","1924","02","-7.3","","-20.8","","-14.1","","2.8","S","-34.4","","0.0","","71.1","","71.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-03","1924","03","-1.7","","-10.2","","-6.0","","7.8","","-26.7","","0.0","","27.4","","27.4","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-04","1924","04","5.8","","-3.6","","1.1","","19.4","","-12.8","","27.9","","24.9","","52.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-05","1924","05","9.8","","1.2","","5.5","","16.1","","-6.7","","76.2","","8.4","","84.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-06","1924","06","18.3","","5.9","","12.1","","24.4","","-1.1","","51.1","","0.0","","51.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-07","1924","07","19.1","","9.7","","14.4","","24.4","","5.6","S","85.3","","0.0","","85.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-08","1924","08","21.9","","9.8","","15.9","","30.0","","3.9","","30.5","","0.0","","30.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-09","1924","09","17.4","","4.3","","10.9","","22.8","S","-2.2","","88.6","","0.0","","88.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-10","1924","10","15.3","","0.6","","8.0","","21.1","","-3.9","S","21.1","","6.4","","27.4","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-11","1924","11","3.4","","-5.1","","-0.9","","15.6","","-19.4","","36.3","","35.6","","71.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1924-12","1924","12","-6.1","","-16.2","","-11.2","","7.2","","-33.3","","8.9","","39.4","","48.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-01","1925","01","-8.6","","-20.7","","-14.7","","-1.1","S","-37.2","","0.0","","31.2","","31.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-02","1925","02","-0.8","","-12.2","","-6.5","","14.4","","-32.8","","5.6","","16.5","","22.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-03","1925","03","1.6","","-8.8","","-3.6","","16.1","","-20.0","","21.6","","63.5","","85.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-04","1925","04","10.1","","-2.3","","3.9","","21.7","","-10.6","","16.3","","21.6","","37.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-05","1925","05","13.8","","1.0","","7.4","","21.1","S","-4.4","","36.8","","0.8","","37.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-06","1925","06","24.1","","9.1","","16.6","","33.3","","-3.9","","92.5","","0.0","","92.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-07","1925","07","22.9","","10.2","","16.6","","30.0","","4.4","S","50.5","","0.0","","50.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-08","1925","08","26.4","","10.9","","18.7","","32.2","S","4.4","","20.1","","0.0","","20.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-09","1925","09","18.2","","6.6","","12.4","","24.4","S","-3.9","","72.4","","0.0","","72.4","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-10","1925","10","7.2","","-2.7","","2.3","","18.3","","-11.7","","33.3","","33.0","","66.3","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-11","1925","11","1.9","","-5.9","","-2.0","","7.8","S","-22.2","","54.9","","33.0","","87.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1925-12","1925","12","-5.3","","-12.8","","-9.1","","6.7","","-33.3","S","3.8","","41.9","","45.7","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-01","1926","01","-5.2","","-15.7","","-10.5","","2.2","","-35.6","","2.0","","39.4","","41.4","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-02","1926","02","-6.1","","-19.2","","-12.7","","-0.6","S","-32.8","","0.0","","22.9","","22.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-03","1926","03","-3.4","","-15.3","","-9.4","","6.1","S","-31.7","","0.0","","73.7","","73.7","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-04","1926","04","3.2","","-9.4","","-3.1","","13.3","","-23.9","","9.1","","33.0","","42.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-05","1926","05","15.1","","0.4","","7.8","","26.7","S","-7.8","","47.8","","0.0","","47.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-06","1926","06","22.4","","4.9","","13.7","","28.9","","0.6","","125.2","","0.0","","125.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-07","1926","07","26.1","","9.8","","18.0","","30.0","","4.4","","85.1","","0.0","","85.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-08","1926","08","22.5","","9.4","","16.0","","28.9","","-0.6","","21.6","","0.0","","21.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-09","1926","09","16.1","","3.6","","9.9","","25.6","","-1.7","S","55.9","","0.0","","55.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-10","1926","10","10.1","","0.8","","5.5","","26.7","","-6.7","","92.5","","10.2","","102.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-11","1926","11","2.5","","-5.8","","-1.7","","9.4","","-16.7","S","45.0","","40.6","","85.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1926-12","1926","12","-5.7","","-14.3","","-10.0","","2.2","","-33.3","","0.0","","43.9","","43.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-01","1927","01","-7.1","","-19.0","","-13.1","","2.8","","-35.0","","2.0","","33.0","","35.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-02","1927","02","-4.7","","-15.8","","-10.3","","3.9","","-31.7","","0.0","","43.2","","43.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-03","1927","03","3.3","","-9.0","","-2.9","","14.4","","-24.4","","16.5","","20.3","","36.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-04","1927","04","8.3","","-4.4","","2.0","","24.4","","-12.8","S","26.9","","0.0","","26.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-05","1927","05","15.0","","3.2","","9.1","","25.0","","-4.4","","85.1","","0.0","","85.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-06","1927","06","19.3","","5.7","","12.5","","33.9","","0.0","","63.5","","0.0","","63.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-07","1927","07","24.2","","11.4","","17.8","","33.3","","4.4","S","173.2","","0.0","","173.2","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-08","1927","08","21.6","","7.8","","14.7","","27.8","","2.2","","30.5","","0.0","","30.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-09","1927","09","20.2","","6.9","","13.6","","27.2","S","1.7","S","95.0","","0.0","","95.0","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1927-10","1927","10","14.6","","1.8","","8.2","","22.8","","-5.6","","76.2","","0.0","","76.2","","","","","","",""
